XGCSWGS84,YGCSWGS84,Cluster_DBSCAN,geometry
13.40588,52.56623,1,POINT (13.40588 52.56623)
13.32106,52.5372,1,POINT (13.32106 52.5372)
13.40401,52.4627,1,POINT (13.40401 52.4627)
13.42924,52.5734,1,POINT (13.42924 52.5734)
13.45537,52.5156,1,POINT (13.45537 52.5156)
13.26143,52.5087,1,POINT (13.26143 52.5087)
13.43872,52.51727,1,POINT (13.43872 52.51727)
13.28189,52.5101,1,POINT (13.28189 52.5101)
13.2813,52.49904,1,POINT (13.2813 52.49904)
13.41894,52.46089,1,POINT (13.41894 52.46089)
13.42791,52.53781,1,POINT (13.42791 52.53781)
13.42285,52.5202,1,POINT (13.42285 52.5202)
13.4067,52.52109,1,POINT (13.4067 52.52109)
13.45583,52.51555,1,POINT (13.45583 52.51555)
13.38591,52.47678,1,POINT (13.38591 52.47678)
13.37394,52.5094,1,POINT (13.37394 52.5094)
13.30745,52.51174,1,POINT (13.30745 52.51174)
13.18604,52.51524,1,POINT (13.18604 52.51524)
13.55056,52.50944,1,POINT (13.55056 52.50944)
13.35387,52.48506,1,POINT (13.35387 52.48506)
13.37057,52.53997,1,POINT (13.37057 52.53997)
13.47743,52.51352,1,POINT (13.47743 52.51352)
13.31467,52.51221,1,POINT (13.31467 52.51221)
13.43781,52.54008,1,POINT (13.43781 52.54008)
13.37424,52.47039,1,POINT (13.37424 52.47039)
13.53908,52.51005,1,POINT (13.53908 52.51005)
13.38239,52.49865,1,POINT (13.38239 52.49865)
13.28185,52.52125,1,POINT (13.28185 52.52125)
13.56717,52.57241,1,POINT (13.56717 52.57241)
13.42945,52.54986,1,POINT (13.42945 52.54986)
13.47202,52.51391,1,POINT (13.47202 52.51391)
13.44821,52.54719,1,POINT (13.44821 52.54719)
13.44685,52.46296,1,POINT (13.44685 52.46296)
13.41391,52.54961,1,POINT (13.41391 52.54961)
13.42253,52.52003,1,POINT (13.42253 52.52003)
13.18334,52.41873,1,POINT (13.18334 52.41873)
13.36354,52.56512,1,POINT (13.36354 52.56512)
13.45362,52.51427,1,POINT (13.45362 52.51427)
13.4038,52.46335,1,POINT (13.4038 52.46335)
13.45793,52.49203,1,POINT (13.45793 52.49203)
13.36838,52.54108,1,POINT (13.36838 52.54108)
13.41218,52.55968,1,POINT (13.41218 52.55968)
13.24987,52.508,1,POINT (13.24987 52.508)
13.36858,52.54115,1,POINT (13.36858 52.54115)
13.50026,52.46291,1,POINT (13.50026 52.46291)
13.46939,52.56344,1,POINT (13.46939 52.56344)
13.37652,52.50958,1,POINT (13.37652 52.50958)
13.40494,52.51997,1,POINT (13.40494 52.51997)
13.38927,52.49746,1,POINT (13.38927 52.49746)
13.36338,52.56579,1,POINT (13.36338 52.56579)
13.28377,52.51747,1,POINT (13.28377 52.51747)
13.36979,52.51583,1,POINT (13.36979 52.51583)
13.42805,52.53209,1,POINT (13.42805 52.53209)
13.24962,52.50799,1,POINT (13.24962 52.50799)
13.39827,52.57699,1,POINT (13.39827 52.57699)
13.42931,52.53316,1,POINT (13.42931 52.53316)
13.29729,52.51107,1,POINT (13.29729 52.51107)
13.40678,52.56506,1,POINT (13.40678 52.56506)
13.41098,52.52314,1,POINT (13.41098 52.52314)
13.45338,52.51694,1,POINT (13.45338 52.51694)
13.32019,52.45481,1,POINT (13.32019 52.45481)
13.3336,52.59387,1,POINT (13.3336 52.59387)
13.36526,52.55808,1,POINT (13.36526 52.55808)
13.35508,52.47817,1,POINT (13.35508 52.47817)
13.48332,52.51291,1,POINT (13.48332 52.51291)
13.53747,52.53546,1,POINT (13.53747 52.53546)
13.38577,52.48038,1,POINT (13.38577 52.48038)
13.54245,52.54369,1,POINT (13.54245 52.54369)
13.42436,52.53901,1,POINT (13.42436 52.53901)
13.4578,52.49173,1,POINT (13.4578 52.49173)
13.35361,52.57368,1,POINT (13.35361 52.57368)
13.52489,52.50991,1,POINT (13.52489 52.50991)
13.42395,52.5282,1,POINT (13.42395 52.5282)
13.28607,52.53205,1,POINT (13.28607 52.53205)
13.34678,52.47238,1,POINT (13.34678 52.47238)
13.46712,52.51455,1,POINT (13.46712 52.51455)
13.40081,52.41489,1,POINT (13.40081 52.41489)
13.44784,52.61193,1,POINT (13.44784 52.61193)
13.41249,52.54312,1,POINT (13.41249 52.54312)
13.36057,52.41093,1,POINT (13.36057 52.41093)
13.47943,52.4845,1,POINT (13.47943 52.4845)
13.3655,52.55796,1,POINT (13.3655 52.55796)
13.43696,52.53974,1,POINT (13.43696 52.53974)
13.58139,52.50509,1,POINT (13.58139 52.50509)
13.28683,52.53242,1,POINT (13.28683 52.53242)
13.36364,52.51543,1,POINT (13.36364 52.51543)
13.36357,52.47363,1,POINT (13.36357 52.47363)
13.27683,52.5096,1,POINT (13.27683 52.5096)
13.45839,52.45852,1,POINT (13.45839 52.45852)
13.40877,52.56346,1,POINT (13.40877 52.56346)
13.40479,52.52013,1,POINT (13.40479 52.52013)
13.34831,52.48176,1,POINT (13.34831 52.48176)
13.56662,52.57175,1,POINT (13.56662 52.57175)
13.38862,52.49817,1,POINT (13.38862 52.49817)
13.44759,52.50251,1,POINT (13.44759 52.50251)
13.33561,52.59226,1,POINT (13.33561 52.59226)
13.49886,52.46385,1,POINT (13.49886 52.46385)
13.44749,52.52634,1,POINT (13.44749 52.52634)
13.2694,52.50919,1,POINT (13.2694 52.50919)
13.36841,52.54106,1,POINT (13.36841 52.54106)
13.36857,52.54121,1,POINT (13.36857 52.54121)
13.42876,52.55833,1,POINT (13.42876 52.55833)
13.28654,52.59326,1,POINT (13.28654 52.59326)
13.50986,52.45634,1,POINT (13.50986 52.45634)
13.36478,52.47311,1,POINT (13.36478 52.47311)
13.41254,52.51951,1,POINT (13.41254 52.51951)
13.34142,52.58614,1,POINT (13.34142 52.58614)
13.41409,52.55067,1,POINT (13.41409 52.55067)
13.4554,52.50036,1,POINT (13.4554 52.50036)
13.46026,52.51524,1,POINT (13.46026 52.51524)
13.37519,52.42827,1,POINT (13.37519 52.42827)
13.18007,52.51645,1,POINT (13.18007 52.51645)
13.23537,52.5071,1,POINT (13.23537 52.5071)
13.36627,52.47243,1,POINT (13.36627 52.47243)
13.51093,52.4558,1,POINT (13.51093 52.4558)
13.47707,52.5134,1,POINT (13.47707 52.5134)
13.35716,52.48688,1,POINT (13.35716 52.48688)
13.54082,52.54158,1,POINT (13.54082 52.54158)
13.34995,52.48104,1,POINT (13.34995 52.48104)
13.46146,52.45411,1,POINT (13.46146 52.45411)
13.58335,52.50517,1,POINT (13.58335 52.50517)
13.32853,52.51296,155,POINT (13.32853 52.51296)
13.41216,52.54349,155,POINT (13.41216 52.54349)
13.44395,52.46281,155,POINT (13.44395 52.46281)
13.42793,52.56826,155,POINT (13.42793 52.56826)
13.57804,52.50517,155,POINT (13.57804 52.50517)
13.2866,52.51023,155,POINT (13.2866 52.51023)
13.46635,52.55229,155,POINT (13.46635 52.55229)
13.4422,52.54385,155,POINT (13.4422 52.54385)
13.3572,52.57342,155,POINT (13.3572 52.57342)
13.39266,52.42986,155,POINT (13.39266 52.42986)
13.46046,52.49875,155,POINT (13.46046 52.49875)
13.39439,52.42616,155,POINT (13.39439 52.42616)
13.36452,52.50173,155,POINT (13.36452 52.50173)
13.27612,52.50955,155,POINT (13.27612 52.50955)
13.36842,52.50644,155,POINT (13.36842 52.50644)
13.25692,52.50844,155,POINT (13.25692 52.50844)
13.47671,52.51344,155,POINT (13.47671 52.51344)
13.34891,52.47522,155,POINT (13.34891 52.47522)
13.54903,52.55147,155,POINT (13.54903 52.55147)
13.36933,52.54571,155,POINT (13.36933 52.54571)
13.38582,52.48329,155,POINT (13.38582 52.48329)
13.50665,52.4588,155,POINT (13.50665 52.4588)
13.44877,52.5053,155,POINT (13.44877 52.5053)
13.47946,52.48451,155,POINT (13.47946 52.48451)
13.36424,52.56348,155,POINT (13.36424 52.56348)
13.41479,52.55503,155,POINT (13.41479 52.55503)
13.39605,52.42388,155,POINT (13.39605 52.42388)
13.40454,52.56803,155,POINT (13.40454 52.56803)
13.45906,52.49286,155,POINT (13.45906 52.49286)
13.18023,52.51641,155,POINT (13.18023 52.51641)
13.44501,52.54553,155,POINT (13.44501 52.54553)
13.5118,52.45505,155,POINT (13.5118 52.45505)
13.38619,52.44387,155,POINT (13.38619 52.44387)
13.30913,52.61484,155,POINT (13.30913 52.61484)
13.50688,52.56401,155,POINT (13.50688 52.56401)
13.34916,52.42206,155,POINT (13.34916 52.42206)
13.39451,52.46339,155,POINT (13.39451 52.46339)
13.31866,52.45492,155,POINT (13.31866 52.45492)
13.55058,52.55993,155,POINT (13.55058 52.55993)
13.55022,52.53349,155,POINT (13.55022 52.53349)
13.377,52.55668,155,POINT (13.377 52.55668)
13.32014,52.47882,155,POINT (13.32014 52.47882)
13.401,52.51835,155,POINT (13.401 52.51835)
13.38451,52.48344,155,POINT (13.38451 52.48344)
13.3539,52.54929,155,POINT (13.3539 52.54929)
13.35396,52.49472,155,POINT (13.35396 52.49472)
13.40176,52.58733,155,POINT (13.40176 52.58733)
13.17425,52.52267,155,POINT (13.17425 52.52267)
13.3393,52.46524,155,POINT (13.3393 52.46524)
13.37754,52.54226,155,POINT (13.37754 52.54226)
13.58742,52.52334,155,POINT (13.58742 52.52334)
13.48369,52.42558,155,POINT (13.48369 52.42558)
13.34589,52.4362,155,POINT (13.34589 52.4362)
13.41357,52.58286,155,POINT (13.41357 52.58286)
13.46992,52.56742,155,POINT (13.46992 52.56742)
13.27053,52.53671,155,POINT (13.27053 52.53671)
13.2964,52.52927,155,POINT (13.2964 52.52927)
13.41391,52.50037,155,POINT (13.41391 52.50037)
13.34826,52.54238,155,POINT (13.34826 52.54238)
13.33037,52.56938,155,POINT (13.33037 52.56938)
13.43684,52.45685,155,POINT (13.43684 52.45685)
13.44917,52.51302,155,POINT (13.44917 52.51302)
13.39073,52.51727,155,POINT (13.39073 52.51727)
13.44684,52.50272,155,POINT (13.44684 52.50272)
13.39832,52.50715,155,POINT (13.39832 52.50715)
13.54885,52.54338,155,POINT (13.54885 52.54338)
13.35008,52.49557,155,POINT (13.35008 52.49557)
13.3059,52.62059,155,POINT (13.3059 52.62059)
13.34252,52.50216,155,POINT (13.34252 52.50216)
13.47141,52.52632,155,POINT (13.47141 52.52632)
13.19166,52.56778,155,POINT (13.19166 52.56778)
13.37509,52.42591,155,POINT (13.37509 52.42591)
13.19976,52.53475,155,POINT (13.19976 52.53475)
13.31398,52.48092,155,POINT (13.31398 52.48092)
13.57414,52.45265,155,POINT (13.57414 52.45265)
13.30074,52.43931,155,POINT (13.30074 52.43931)
13.32652,52.45962,155,POINT (13.32652 52.45962)
13.35069,52.51516,155,POINT (13.35069 52.51516)
13.30165,52.48826,155,POINT (13.30165 52.48826)
13.45399,52.4692,155,POINT (13.45399 52.4692)
13.32749,52.45801,155,POINT (13.32749 52.45801)
13.36158,52.54794,155,POINT (13.36158 52.54794)
13.46177,52.51878,155,POINT (13.46177 52.51878)
13.38011,52.54385,155,POINT (13.38011 52.54385)
13.25003,52.42114,155,POINT (13.25003 52.42114)
13.30718,52.50502,155,POINT (13.30718 52.50502)
13.4463,52.54498,155,POINT (13.4463 52.54498)
13.3798,52.57155,155,POINT (13.3798 52.57155)
13.40097,52.51837,155,POINT (13.40097 52.51837)
13.34302,52.52617,155,POINT (13.34302 52.52617)
13.32968,52.60956,155,POINT (13.32968 52.60956)
13.51771,52.55646,155,POINT (13.51771 52.55646)
13.34317,52.53064,155,POINT (13.34317 52.53064)
13.26695,52.51417,155,POINT (13.26695 52.51417)
13.28765,52.4757,155,POINT (13.28765 52.4757)
13.36116,52.48602,155,POINT (13.36116 52.48602)
13.59333,52.44137,155,POINT (13.59333 52.44137)
13.28447,52.48676,155,POINT (13.28447 52.48676)
13.51693,52.46179,155,POINT (13.51693 52.46179)
13.35421,52.49849,155,POINT (13.35421 52.49849)
13.58802,52.5205,155,POINT (13.58802 52.5205)
13.25022,52.4549,155,POINT (13.25022 52.4549)
13.27491,52.46024,155,POINT (13.27491 52.46024)
13.35526,52.54853,155,POINT (13.35526 52.54853)
13.16636,52.55092,155,POINT (13.16636 52.55092)
13.4306,52.48606,155,POINT (13.4306 52.48606)
13.34507,52.53902,155,POINT (13.34507 52.53902)
13.3604,52.59691,155,POINT (13.3604 52.59691)
13.44014,52.48169,155,POINT (13.44014 52.48169)
13.48034,52.55312,155,POINT (13.48034 52.55312)
13.13455,52.4611,155,POINT (13.13455 52.4611)
13.45645,52.53017,155,POINT (13.45645 52.53017)
13.31982,52.60693,155,POINT (13.31982 52.60693)
13.31525,52.44954,155,POINT (13.31525 52.44954)
13.45454,52.50293,155,POINT (13.45454 52.50293)
13.3765,52.5101,155,POINT (13.3765 52.5101)
13.38977,52.57429,155,POINT (13.38977 52.57429)
13.30177,52.44559,155,POINT (13.30177 52.44559)
13.31305,52.50061,155,POINT (13.31305 52.50061)
13.53214,52.48413,155,POINT (13.53214 52.48413)
13.16119,52.5254,155,POINT (13.16119 52.5254)
13.37507,52.55382,155,POINT (13.37507 52.55382)
13.37198,52.59934,155,POINT (13.37198 52.59934)
13.52894,52.48635,155,POINT (13.52894 52.48635)
13.26826,52.40649,155,POINT (13.26826 52.40649)
13.52573,52.56402,155,POINT (13.52573 52.56402)
13.40436,52.48509,155,POINT (13.40436 52.48509)
13.45941,52.52041,155,POINT (13.45941 52.52041)
13.35444,52.54915,155,POINT (13.35444 52.54915)
13.31591,52.48908,155,POINT (13.31591 52.48908)
13.30139,52.51917,155,POINT (13.30139 52.51917)
13.43024,52.49953,155,POINT (13.43024 52.49953)
13.26982,52.43074,155,POINT (13.26982 52.43074)
13.31566,52.57787,155,POINT (13.31566 52.57787)
13.32343,52.56066,155,POINT (13.32343 52.56066)
13.33396,52.50741,155,POINT (13.33396 52.50741)
13.39497,52.52882,155,POINT (13.39497 52.52882)
13.31779,52.4144,155,POINT (13.31779 52.4144)
13.32025,52.5201,155,POINT (13.32025 52.5201)
13.37176,52.54012,155,POINT (13.37176 52.54012)
13.31762,52.51777,155,POINT (13.31762 52.51777)
13.42192,52.44117,155,POINT (13.42192 52.44117)
13.21381,52.53182,155,POINT (13.21381 52.53182)
13.29749,52.59106,155,POINT (13.29749 52.59106)
13.52309,52.53594,155,POINT (13.52309 52.53594)
13.39969,52.49841,155,POINT (13.39969 52.49841)
13.6301,52.44667,155,POINT (13.6301 52.44667)
13.38731,52.53361,155,POINT (13.38731 52.53361)
13.24778,52.54721,155,POINT (13.24778 52.54721)
13.43432,52.52069,155,POINT (13.43432 52.52069)
13.41635,52.51997,155,POINT (13.41635 52.51997)
13.26535,52.41675,155,POINT (13.26535 52.41675)
13.33908,52.59583,155,POINT (13.33908 52.59583)
13.35554,52.48653,155,POINT (13.35554 52.48653)
13.36343,52.55659,155,POINT (13.36343 52.55659)
13.34022,52.53975,155,POINT (13.34022 52.53975)
13.41706,52.51244,155,POINT (13.41706 52.51244)
13.4259,52.4782,155,POINT (13.4259 52.4782)
13.42603,52.47819,155,POINT (13.42603 52.47819)
13.41756,52.53672,155,POINT (13.41756 52.53672)
13.51905,52.51698,155,POINT (13.51905 52.51698)
13.18484,52.54757,155,POINT (13.18484 52.54757)
13.31581,52.44305,155,POINT (13.31581 52.44305)
13.57286,52.55039,155,POINT (13.57286 52.55039)
13.3621,52.56774,155,POINT (13.3621 52.56774)
13.40315,52.46343,155,POINT (13.40315 52.46343)
13.12552,52.52797,155,POINT (13.12552 52.52797)
13.37632,52.52859,155,POINT (13.37632 52.52859)
13.31722,52.56665,155,POINT (13.31722 52.56665)
13.46154,52.50862,155,POINT (13.46154 52.50862)
13.52641,52.56924,155,POINT (13.52641 52.56924)
13.59873,52.52114,155,POINT (13.59873 52.52114)
13.30554,52.54783,155,POINT (13.30554 52.54783)
13.29402,52.4841,155,POINT (13.29402 52.4841)
13.36424,52.56262,155,POINT (13.36424 52.56262)
13.44024,52.49918,155,POINT (13.44024 52.49918)
13.40854,52.50086,155,POINT (13.40854 52.50086)
13.29697,52.50237,155,POINT (13.29697 52.50237)
13.28972,52.51899,155,POINT (13.28972 52.51899)
13.34665,52.44994,155,POINT (13.34665 52.44994)
13.3533,52.56286,155,POINT (13.3533 52.56286)
13.49873,52.56841,155,POINT (13.49873 52.56841)
13.51161,52.50553,155,POINT (13.51161 52.50553)
13.15355,52.55349,155,POINT (13.15355 52.55349)
13.44765,52.47611,155,POINT (13.44765 52.47611)
13.4229,52.48884,155,POINT (13.4229 52.48884)
13.38528,52.55017,155,POINT (13.38528 52.55017)
13.20522,52.53582,155,POINT (13.20522 52.53582)
13.4469,52.46824,155,POINT (13.4469 52.46824)
13.28171,52.47635,155,POINT (13.28171 52.47635)
13.57824,52.45712,155,POINT (13.57824 52.45712)
13.32487,52.49998,155,POINT (13.32487 52.49998)
13.45351,52.53317,155,POINT (13.45351 52.53317)
13.62555,52.4577,155,POINT (13.62555 52.4577)
13.35121,52.5043,155,POINT (13.35121 52.5043)
13.16337,52.5493,155,POINT (13.16337 52.5493)
13.46167,52.52938,155,POINT (13.46167 52.52938)
13.33431,52.60351,155,POINT (13.33431 52.60351)
13.35676,52.53563,155,POINT (13.35676 52.53563)
13.34806,52.50045,155,POINT (13.34806 52.50045)
13.27256,52.51924,155,POINT (13.27256 52.51924)
13.37761,52.4529,155,POINT (13.37761 52.4529)
13.47385,52.41352,155,POINT (13.47385 52.41352)
13.14158,52.53242,155,POINT (13.14158 52.53242)
13.36549,52.5254,155,POINT (13.36549 52.5254)
13.43334,52.4666,155,POINT (13.43334 52.4666)
13.4309,52.53239,155,POINT (13.4309 52.53239)
13.31814,52.51377,155,POINT (13.31814 52.51377)
13.44347,52.52521,155,POINT (13.44347 52.52521)
13.38881,52.51716,155,POINT (13.38881 52.51716)
13.29614,52.44349,155,POINT (13.29614 52.44349)
13.43566,52.46919,155,POINT (13.43566 52.46919)
13.28117,52.47687,155,POINT (13.28117 52.47687)
13.51948,52.52853,155,POINT (13.51948 52.52853)
13.3249,52.51002,155,POINT (13.3249 52.51002)
13.41074,52.412,155,POINT (13.41074 52.412)
13.26707,52.41043,155,POINT (13.26707 52.41043)
13.49982,52.50947,155,POINT (13.49982 52.50947)
13.29858,52.63153,155,POINT (13.29858 52.63153)
13.32886,52.47162,155,POINT (13.32886 52.47162)
13.3423,52.44687,155,POINT (13.3423 52.44687)
13.49793,52.41511,155,POINT (13.49793 52.41511)
13.23157,52.52773,155,POINT (13.23157 52.52773)
13.40526,52.50517,155,POINT (13.40526 52.50517)
13.36826,52.5239,155,POINT (13.36826 52.5239)
13.4232,52.50922,155,POINT (13.4232 52.50922)
13.36624,52.54259,155,POINT (13.36624 52.54259)
13.36215,52.48668,155,POINT (13.36215 52.48668)
13.44669,52.50272,155,POINT (13.44669 52.50272)
13.34488,52.48134,155,POINT (13.34488 52.48134)
13.40676,52.39377,155,POINT (13.40676 52.39377)
13.38607,52.51537,155,POINT (13.38607 52.51537)
13.34334,52.52722,155,POINT (13.34334 52.52722)
13.35495,52.45869,155,POINT (13.35495 52.45869)
13.24791,52.53751,155,POINT (13.24791 52.53751)
13.16494,52.53331,155,POINT (13.16494 52.53331)
13.29296,52.53444,155,POINT (13.29296 52.53444)
13.38269,52.6297,155,POINT (13.38269 52.6297)
13.43477,52.4469,155,POINT (13.43477 52.4469)
13.38837,52.49622,155,POINT (13.38837 52.49622)
13.26273,52.4514,155,POINT (13.26273 52.4514)
13.32637,52.53772,155,POINT (13.32637 52.53772)
13.43017,52.5885,155,POINT (13.43017 52.5885)
13.42674,52.51577,155,POINT (13.42674 52.51577)
13.31965,52.50171,155,POINT (13.31965 52.50171)
13.47628,52.53295,155,POINT (13.47628 52.53295)
13.38254,52.51308,155,POINT (13.38254 52.51308)
13.34796,52.56704,155,POINT (13.34796 52.56704)
13.40046,52.51002,155,POINT (13.40046 52.51002)
13.59929,52.44165,155,POINT (13.59929 52.44165)
13.20706,52.52593,155,POINT (13.20706 52.52593)
13.22783,52.42097,155,POINT (13.22783 52.42097)
13.62076,52.53081,155,POINT (13.62076 52.53081)
13.55604,52.52008,155,POINT (13.55604 52.52008)
13.30725,52.52327,155,POINT (13.30725 52.52327)
13.40256,52.51182,155,POINT (13.40256 52.51182)
13.47215,52.53763,155,POINT (13.47215 52.53763)
13.20887,52.55264,155,POINT (13.20887 52.55264)
13.36751,52.526,155,POINT (13.36751 52.526)
13.42215,52.49895,155,POINT (13.42215 52.49895)
13.46936,52.50239,155,POINT (13.46936 52.50239)
13.58396,52.52435,155,POINT (13.58396 52.52435)
13.40753,52.61366,155,POINT (13.40753 52.61366)
13.34301,52.49046,155,POINT (13.34301 52.49046)
13.43357,52.52318,155,POINT (13.43357 52.52318)
13.33554,52.47166,155,POINT (13.33554 52.47166)
13.41788,52.51459,155,POINT (13.41788 52.51459)
13.35166,52.49206,155,POINT (13.35166 52.49206)
13.56387,52.51885,155,POINT (13.56387 52.51885)
13.39885,52.50822,155,POINT (13.39885 52.50822)
13.46626,52.42887,155,POINT (13.46626 52.42887)
13.29324,52.55413,155,POINT (13.29324 52.55413)
13.36803,52.50582,155,POINT (13.36803 52.50582)
13.44107,52.5136,155,POINT (13.44107 52.5136)
13.34434,52.53833,155,POINT (13.34434 52.53833)
13.35685,52.52375,155,POINT (13.35685 52.52375)
13.30735,52.50449,155,POINT (13.30735 52.50449)
13.58678,52.42426,155,POINT (13.58678 52.42426)
13.32926,52.46577,155,POINT (13.32926 52.46577)
13.56859,52.56958,155,POINT (13.56859 52.56958)
13.52083,52.56854,155,POINT (13.52083 52.56854)
13.49555,52.64071,155,POINT (13.49555 52.64071)
13.36389,52.55642,155,POINT (13.36389 52.55642)
13.38148,52.55625,155,POINT (13.38148 52.55625)
13.38659,52.50543,155,POINT (13.38659 52.50543)
13.44389,52.46792,155,POINT (13.44389 52.46792)
13.49138,52.46916,155,POINT (13.49138 52.46916)
13.38535,52.52019,155,POINT (13.38535 52.52019)
13.44085,52.52427,155,POINT (13.44085 52.52427)
13.30496,52.51294,155,POINT (13.30496 52.51294)
13.38288,52.53053,155,POINT (13.38288 52.53053)
13.34186,52.43487,155,POINT (13.34186 52.43487)
13.33069,52.49851,155,POINT (13.33069 52.49851)
13.28906,52.49513,155,POINT (13.28906 52.49513)
13.26717,52.41029,155,POINT (13.26717 52.41029)
13.32721,52.52755,155,POINT (13.32721 52.52755)
13.36196,52.44725,155,POINT (13.36196 52.44725)
13.39546,52.38667,155,POINT (13.39546 52.38667)
13.32239,52.48631,155,POINT (13.32239 52.48631)
13.37326,52.42478,155,POINT (13.37326 52.42478)
13.33824,52.49954,155,POINT (13.33824 52.49954)
13.27777,52.47797,155,POINT (13.27777 52.47797)
13.52247,52.42667,155,POINT (13.52247 52.42667)
13.45245,52.45258,155,POINT (13.45245 52.45258)
13.55605,52.57143,155,POINT (13.55605 52.57143)
13.48087,52.41677,155,POINT (13.48087 52.41677)
13.37731,52.54378,155,POINT (13.37731 52.54378)
13.40876,52.52793,155,POINT (13.40876 52.52793)
13.42809,52.55217,155,POINT (13.42809 52.55217)
13.37203,52.52727,155,POINT (13.37203 52.52727)
13.22824,52.52828,155,POINT (13.22824 52.52828)
13.47939,52.51626,155,POINT (13.47939 52.51626)
13.23102,52.61032,155,POINT (13.23102 52.61032)
13.28146,52.51158,155,POINT (13.28146 52.51158)
13.18727,52.52268,155,POINT (13.18727 52.52268)
13.32395,52.51642,155,POINT (13.32395 52.51642)
13.42639,52.46578,155,POINT (13.42639 52.46578)
13.42493,52.54701,155,POINT (13.42493 52.54701)
13.35155,52.41579,155,POINT (13.35155 52.41579)
13.27621,52.43351,155,POINT (13.27621 52.43351)
13.51507,52.54634,155,POINT (13.51507 52.54634)
13.39259,52.41269,155,POINT (13.39259 52.41269)
13.43548,52.54542,155,POINT (13.43548 52.54542)
13.61565,52.53177,155,POINT (13.61565 52.53177)
13.36084,52.57036,155,POINT (13.36084 52.57036)
13.31983,52.46881,155,POINT (13.31983 52.46881)
13.42682,52.48739,155,POINT (13.42682 52.48739)
13.39126,52.55517,155,POINT (13.39126 52.55517)
13.38808,52.52136,155,POINT (13.38808 52.52136)
13.2092,52.56538,155,POINT (13.2092 52.56538)
13.16742,52.51909,155,POINT (13.16742 52.51909)
13.51928,52.53063,155,POINT (13.51928 52.53063)
13.25795,52.51804,155,POINT (13.25795 52.51804)
13.39417,52.42666,155,POINT (13.39417 52.42666)
13.37499,52.43642,155,POINT (13.37499 52.43642)
13.23367,52.50839,155,POINT (13.23367 52.50839)
13.56989,52.54083,155,POINT (13.56989 52.54083)
13.29921,52.5709,155,POINT (13.29921 52.5709)
13.33086,52.50063,155,POINT (13.33086 52.50063)
13.26291,52.54064,155,POINT (13.26291 52.54064)
13.28153,52.5924,155,POINT (13.28153 52.5924)
13.44924,52.52873,155,POINT (13.44924 52.52873)
13.43544,52.48089,155,POINT (13.43544 52.48089)
13.4644,52.5099,155,POINT (13.4644 52.5099)
13.43673,52.55447,155,POINT (13.43673 52.55447)
13.42206,52.57352,155,POINT (13.42206 52.57352)
13.41174,52.52397,155,POINT (13.41174 52.52397)
13.44524,52.50479,155,POINT (13.44524 52.50479)
13.43472,52.54276,155,POINT (13.43472 52.54276)
13.32094,52.43506,155,POINT (13.32094 52.43506)
13.35487,52.59663,155,POINT (13.35487 52.59663)
13.45506,52.47276,155,POINT (13.45506 52.47276)
13.28134,52.51283,155,POINT (13.28134 52.51283)
13.16548,52.55108,155,POINT (13.16548 52.55108)
13.39423,52.50787,155,POINT (13.39423 52.50787)
13.33042,52.50531,155,POINT (13.33042 52.50531)
13.2362,52.55016,155,POINT (13.2362 52.55016)
13.38424,52.50991,155,POINT (13.38424 52.50991)
13.43985,52.48157,155,POINT (13.43985 52.48157)
13.54527,52.4257,155,POINT (13.54527 52.4257)
13.34333,52.5342,155,POINT (13.34333 52.5342)
13.35114,52.50963,155,POINT (13.35114 52.50963)
13.30405,52.49936,155,POINT (13.30405 52.49936)
13.4778,52.41778,155,POINT (13.4778 52.41778)
13.3333,52.5789,155,POINT (13.3333 52.5789)
13.38296,52.41114,155,POINT (13.38296 52.41114)
13.3532,52.51637,155,POINT (13.3532 52.51637)
13.40106,52.41457,155,POINT (13.40106 52.41457)
13.34652,52.43086,155,POINT (13.34652 52.43086)
13.33585,52.49936,155,POINT (13.33585 52.49936)
13.38053,52.44287,155,POINT (13.38053 52.44287)
13.43515,52.54321,155,POINT (13.43515 52.54321)
13.40444,52.5213,155,POINT (13.40444 52.5213)
13.45135,52.47199,155,POINT (13.45135 52.47199)
13.37813,52.46863,155,POINT (13.37813 52.46863)
13.28688,52.51297,155,POINT (13.28688 52.51297)
13.57805,52.4571,155,POINT (13.57805 52.4571)
13.55309,52.434,155,POINT (13.55309 52.434)
13.38248,52.44546,155,POINT (13.38248 52.44546)
13.53974,52.53982,155,POINT (13.53974 52.53982)
13.25752,52.50454,155,POINT (13.25752 52.50454)
13.50031,52.63276,155,POINT (13.50031 52.63276)
13.42874,52.50713,155,POINT (13.42874 52.50713)
13.19855,52.54289,155,POINT (13.19855 52.54289)
13.4096,52.52265,155,POINT (13.4096 52.52265)
13.43271,52.47839,155,POINT (13.43271 52.47839)
13.40943,52.38728,155,POINT (13.40943 52.38728)
13.35526,52.42782,155,POINT (13.35526 52.42782)
13.35975,52.47536,155,POINT (13.35975 52.47536)
13.20169,52.51775,155,POINT (13.20169 52.51775)
13.45274,52.5486,155,POINT (13.45274 52.5486)
13.33226,52.6102,155,POINT (13.33226 52.6102)
13.4239,52.52382,155,POINT (13.4239 52.52382)
13.48513,52.51589,155,POINT (13.48513 52.51589)
13.38466,52.5912,155,POINT (13.38466 52.5912)
13.45581,52.47389,155,POINT (13.45581 52.47389)
